# Force βfL, Rxyy^2, Persistence Length λ
3.2894e-01,    6.1038e-01,    4.0000e+00
3.3199e-01,    6.1031e-01,    4.0000e+00
3.3506e-01,    6.1023e-01,    4.0000e+00
3.3817e-01,    6.1015e-01,    4.0000e+00
3.4130e-01,    6.1008e-01,    4.0000e+00
3.4446e-01,    6.1000e-01,    4.0000e+00
3.4765e-01,    6.0992e-01,    4.0000e+00
3.5086e-01,    6.0983e-01,    4.0000e+00
3.5411e-01,    6.0975e-01,    4.0000e+00
3.5739e-01,    6.0966e-01,    4.0000e+00
3.6070e-01,    6.0958e-01,    4.0000e+00
3.6404e-01,    6.0949e-01,    4.0000e+00
3.6741e-01,    6.0940e-01,    4.0000e+00
3.7081e-01,    6.0930e-01,    4.0000e+00
3.7425e-01,    6.0921e-01,    4.0000e+00
3.7771e-01,    6.0911e-01,    4.0000e+00
3.8121e-01,    6.0902e-01,    4.0000e+00
3.8474e-01,    6.0892e-01,    4.0000e+00
3.8830e-01,    6.0882e-01,    4.0000e+00
3.9189e-01,    6.0871e-01,    4.0000e+00
3.9552e-01,    6.0861e-01,    4.0000e+00
3.9919e-01,    6.0850e-01,    4.0000e+00
4.0288e-01,    6.0839e-01,    4.0000e+00
4.0661e-01,    6.0828e-01,    4.0000e+00
4.1038e-01,    6.0817e-01,    4.0000e+00
4.1418e-01,    6.0806e-01,    4.0000e+00
4.1801e-01,    6.0794e-01,    4.0000e+00
4.2188e-01,    6.0782e-01,    4.0000e+00
4.2579e-01,    6.0770e-01,    4.0000e+00
4.2973e-01,    6.0758e-01,    4.0000e+00
4.3371e-01,    6.0745e-01,    4.0000e+00
4.3772e-01,    6.0733e-01,    4.0000e+00
4.4178e-01,    6.0720e-01,    4.0000e+00
4.4587e-01,    6.0706e-01,    4.0000e+00
4.4999e-01,    6.0693e-01,    4.0000e+00
4.5416e-01,    6.0679e-01,    4.0000e+00
4.5837e-01,    6.0665e-01,    4.0000e+00
4.6261e-01,    6.0651e-01,    4.0000e+00
4.6689e-01,    6.0637e-01,    4.0000e+00
4.7122e-01,    6.0622e-01,    4.0000e+00
4.7558e-01,    6.0607e-01,    4.0000e+00
4.7998e-01,    6.0592e-01,    4.0000e+00
4.8443e-01,    6.0577e-01,    4.0000e+00
4.8891e-01,    6.0561e-01,    4.0000e+00
4.9344e-01,    6.0545e-01,    4.0000e+00
4.9801e-01,    6.0528e-01,    4.0000e+00
5.0262e-01,    6.0512e-01,    4.0000e+00
5.0727e-01,    6.0495e-01,    4.0000e+00
5.1197e-01,    6.0478e-01,    4.0000e+00
5.1671e-01,    6.0460e-01,    4.0000e+00
5.2149e-01,    6.0442e-01,    4.0000e+00
5.2632e-01,    6.0424e-01,    4.0000e+00
5.3119e-01,    6.0406e-01,    4.0000e+00
5.3611e-01,    6.0387e-01,    4.0000e+00
5.4107e-01,    6.0368e-01,    4.0000e+00
5.4608e-01,    6.0348e-01,    4.0000e+00
5.5114e-01,    6.0329e-01,    4.0000e+00
5.5624e-01,    6.0308e-01,    4.0000e+00
5.6139e-01,    6.0288e-01,    4.0000e+00
5.6659e-01,    6.0267e-01,    4.0000e+00
5.7184e-01,    6.0246e-01,    4.0000e+00
5.7713e-01,    6.0224e-01,    4.0000e+00
5.8247e-01,    6.0202e-01,    4.0000e+00
5.8787e-01,    6.0180e-01,    4.0000e+00
5.9331e-01,    6.0157e-01,    4.0000e+00
5.9880e-01,    6.0134e-01,    4.0000e+00
6.0435e-01,    6.0110e-01,    4.0000e+00
6.0994e-01,    6.0086e-01,    4.0000e+00
6.1559e-01,    6.0062e-01,    4.0000e+00
6.2129e-01,    6.0037e-01,    4.0000e+00
6.2704e-01,    6.0012e-01,    4.0000e+00
6.3285e-01,    5.9986e-01,    4.0000e+00
6.3871e-01,    5.9960e-01,    4.0000e+00
6.4462e-01,    5.9933e-01,    4.0000e+00
6.5059e-01,    5.9906e-01,    4.0000e+00
6.5661e-01,    5.9879e-01,    4.0000e+00
6.6269e-01,    5.9851e-01,    4.0000e+00
6.6883e-01,    5.9822e-01,    4.0000e+00
6.7502e-01,    5.9793e-01,    4.0000e+00
6.8127e-01,    5.9764e-01,    4.0000e+00
6.8758e-01,    5.9734e-01,    4.0000e+00
6.9394e-01,    5.9703e-01,    4.0000e+00
7.0037e-01,    5.9672e-01,    4.0000e+00
7.0685e-01,    5.9641e-01,    4.0000e+00
7.1340e-01,    5.9609e-01,    4.0000e+00
7.2000e-01,    5.9576e-01,    4.0000e+00
7.2667e-01,    5.9543e-01,    4.0000e+00
7.3340e-01,    5.9509e-01,    4.0000e+00
7.4019e-01,    5.9475e-01,    4.0000e+00
7.4704e-01,    5.9440e-01,    4.0000e+00
7.5396e-01,    5.9405e-01,    4.0000e+00
7.6094e-01,    5.9369e-01,    4.0000e+00
7.6798e-01,    5.9332e-01,    4.0000e+00
7.7509e-01,    5.9295e-01,    4.0000e+00
7.8227e-01,    5.9257e-01,    4.0000e+00
7.8951e-01,    5.9218e-01,    4.0000e+00
7.9682e-01,    5.9179e-01,    4.0000e+00
8.0420e-01,    5.9139e-01,    4.0000e+00
8.1165e-01,    5.9099e-01,    4.0000e+00
8.1916e-01,    5.9058e-01,    4.0000e+00
8.2675e-01,    5.9016e-01,    4.0000e+00
8.3440e-01,    5.8973e-01,    4.0000e+00
