# Force βfL, Rxyy^2, Persistence Length λ
6.7532e-01,    1.4545e-01,    1.2500e-01
6.8158e-01,    1.4544e-01,    1.2500e-01
6.8789e-01,    1.4543e-01,    1.2500e-01
6.9426e-01,    1.4542e-01,    1.2500e-01
7.0068e-01,    1.4542e-01,    1.2500e-01
7.0717e-01,    1.4541e-01,    1.2500e-01
7.1372e-01,    1.4540e-01,    1.2500e-01
7.2033e-01,    1.4539e-01,    1.2500e-01
7.2700e-01,    1.4538e-01,    1.2500e-01
7.3373e-01,    1.4538e-01,    1.2500e-01
7.4052e-01,    1.4537e-01,    1.2500e-01
7.4738e-01,    1.4536e-01,    1.2500e-01
7.5430e-01,    1.4535e-01,    1.2500e-01
7.6128e-01,    1.4534e-01,    1.2500e-01
7.6833e-01,    1.4533e-01,    1.2500e-01
7.7544e-01,    1.4532e-01,    1.2500e-01
7.8262e-01,    1.4531e-01,    1.2500e-01
7.8987e-01,    1.4530e-01,    1.2500e-01
7.9718e-01,    1.4529e-01,    1.2500e-01
8.0456e-01,    1.4528e-01,    1.2500e-01
8.1201e-01,    1.4527e-01,    1.2500e-01
8.1953e-01,    1.4526e-01,    1.2500e-01
8.2712e-01,    1.4525e-01,    1.2500e-01
8.3478e-01,    1.4524e-01,    1.2500e-01
8.4250e-01,    1.4523e-01,    1.2500e-01
8.5030e-01,    1.4522e-01,    1.2500e-01
8.5818e-01,    1.4521e-01,    1.2500e-01
8.6612e-01,    1.4519e-01,    1.2500e-01
8.7414e-01,    1.4518e-01,    1.2500e-01
8.8224e-01,    1.4517e-01,    1.2500e-01
8.9040e-01,    1.4516e-01,    1.2500e-01
8.9865e-01,    1.4514e-01,    1.2500e-01
9.0697e-01,    1.4513e-01,    1.2500e-01
9.1537e-01,    1.4512e-01,    1.2500e-01
9.2384e-01,    1.4511e-01,    1.2500e-01
9.3239e-01,    1.4509e-01,    1.2500e-01
9.4103e-01,    1.4508e-01,    1.2500e-01
9.4974e-01,    1.4506e-01,    1.2500e-01
9.5853e-01,    1.4505e-01,    1.2500e-01
9.6741e-01,    1.4504e-01,    1.2500e-01
9.7636e-01,    1.4502e-01,    1.2500e-01
9.8540e-01,    1.4501e-01,    1.2500e-01
9.9453e-01,    1.4499e-01,    1.2500e-01
1.0037e+00,    1.4497e-01,    1.2500e-01
1.0130e+00,    1.4496e-01,    1.2500e-01
1.0224e+00,    1.4494e-01,    1.2500e-01
1.0319e+00,    1.4493e-01,    1.2500e-01
1.0414e+00,    1.4491e-01,    1.2500e-01
1.0511e+00,    1.4489e-01,    1.2500e-01
1.0608e+00,    1.4487e-01,    1.2500e-01
1.0706e+00,    1.4486e-01,    1.2500e-01
1.0805e+00,    1.4484e-01,    1.2500e-01
1.0905e+00,    1.4482e-01,    1.2500e-01
1.1006e+00,    1.4480e-01,    1.2500e-01
1.1108e+00,    1.4478e-01,    1.2500e-01
1.1211e+00,    1.4476e-01,    1.2500e-01
1.1315e+00,    1.4474e-01,    1.2500e-01
1.1420e+00,    1.4472e-01,    1.2500e-01
1.1525e+00,    1.4470e-01,    1.2500e-01
1.1632e+00,    1.4468e-01,    1.2500e-01
1.1740e+00,    1.4466e-01,    1.2500e-01
1.1849e+00,    1.4464e-01,    1.2500e-01
1.1958e+00,    1.4462e-01,    1.2500e-01
1.2069e+00,    1.4459e-01,    1.2500e-01
1.2181e+00,    1.4457e-01,    1.2500e-01
1.2293e+00,    1.4455e-01,    1.2500e-01
1.2407e+00,    1.4453e-01,    1.2500e-01
1.2522e+00,    1.4450e-01,    1.2500e-01
1.2638e+00,    1.4448e-01,    1.2500e-01
1.2755e+00,    1.4445e-01,    1.2500e-01
1.2873e+00,    1.4443e-01,    1.2500e-01
1.2992e+00,    1.4440e-01,    1.2500e-01
1.3113e+00,    1.4437e-01,    1.2500e-01
1.3234e+00,    1.4435e-01,    1.2500e-01
1.3357e+00,    1.4432e-01,    1.2500e-01
1.3480e+00,    1.4429e-01,    1.2500e-01
1.3605e+00,    1.4426e-01,    1.2500e-01
1.3731e+00,    1.4424e-01,    1.2500e-01
1.3858e+00,    1.4421e-01,    1.2500e-01
1.3987e+00,    1.4418e-01,    1.2500e-01
1.4116e+00,    1.4415e-01,    1.2500e-01
1.4247e+00,    1.4412e-01,    1.2500e-01
1.4379e+00,    1.4408e-01,    1.2500e-01
1.4512e+00,    1.4405e-01,    1.2500e-01
1.4646e+00,    1.4402e-01,    1.2500e-01
1.4782e+00,    1.4399e-01,    1.2500e-01
1.4919e+00,    1.4395e-01,    1.2500e-01
1.5057e+00,    1.4392e-01,    1.2500e-01
1.5196e+00,    1.4388e-01,    1.2500e-01
1.5337e+00,    1.4385e-01,    1.2500e-01
1.5479e+00,    1.4381e-01,    1.2500e-01
1.5622e+00,    1.4377e-01,    1.2500e-01
1.5767e+00,    1.4374e-01,    1.2500e-01
1.5913e+00,    1.4370e-01,    1.2500e-01
1.6060e+00,    1.4366e-01,    1.2500e-01
1.6209e+00,    1.4362e-01,    1.2500e-01
1.6359e+00,    1.4358e-01,    1.2500e-01
1.6510e+00,    1.4354e-01,    1.2500e-01
1.6663e+00,    1.4350e-01,    1.2500e-01
